epoch,loss,data,set
216,0.14388209581375122,0,train
216,0.799911618232727,0,validation
217,0.14627711474895477,0,train
217,0.795701801776886,0,validation
218,0.14529189467430115,0,train
218,0.816650927066803,0,validation
219,0.13893602788448334,0,train
219,0.8085418939590454,0,validation
220,0.14553198218345642,0,train
220,0.8449254631996155,0,validation
221,0.15869466960430145,0,train
221,0.7724267840385437,0,validation
222,0.14247319102287292,0,train
222,0.8250643014907837,0,validation
223,0.14247021079063416,0,train
223,0.8195271492004395,0,validation
224,0.13797597587108612,0,train
224,0.8100056648254395,0,validation
225,0.1468304693698883,0,train
225,0.8450375199317932,0,validation
226,0.1467859447002411,0,train
226,0.787420392036438,0,validation
227,0.142103374004364,0,train
227,0.8195809721946716,0,validation
228,0.1435394287109375,0,train
228,0.7805043458938599,0,validation
229,0.1550101786851883,0,train
229,0.8287340998649597,0,validation
230,0.1619044840335846,0,train
230,0.7950037717819214,0,validation
231,0.16983598470687866,0,train
231,0.9004223942756653,0,validation
232,0.15729425847530365,0,train
232,0.8062624335289001,0,validation
233,0.1500856876373291,0,train
233,0.8162094354629517,0,validation
234,0.151920884847641,0,train
234,0.8149132132530212,0,validation
235,0.14658284187316895,0,train
235,0.7997480034828186,0,validation
236,0.14826783537864685,0,train
236,0.8208086490631104,0,validation
237,0.14083737134933472,0,train
237,0.7990767359733582,0,validation
238,0.14612095057964325,0,train
238,0.8341435194015503,0,validation
239,0.13708609342575073,0,train
239,0.8221452832221985,0,validation
240,0.14285974204540253,0,train
240,0.850016176700592,0,validation
241,0.14358843863010406,0,train
241,0.8412184715270996,0,validation
242,0.14218050241470337,0,train
242,0.836633563041687,0,validation
243,0.13203644752502441,0,train
243,0.8164559006690979,0,validation
244,0.13608916103839874,0,train
244,0.8237108588218689,0,validation
245,0.13340365886688232,0,train
245,0.830112874507904,0,validation
246,0.14498063921928406,0,train
246,0.7929650545120239,0,validation
247,0.14176587760448456,0,train
247,0.8265634775161743,0,validation
248,0.1330147087574005,0,train
248,0.8095730543136597,0,validation
249,0.1346641331911087,0,train
249,0.8238157033920288,0,validation
250,0.13432367146015167,0,train
250,0.8153249621391296,0,validation
251,0.13264676928520203,0,train
251,0.815838098526001,0,validation
252,0.14270123839378357,0,train
252,0.8463658690452576,0,validation
253,0.17203481495380402,0,train
253,0.7733126878738403,0,validation
254,0.19065521657466888,0,train
254,0.8693649172782898,0,validation
255,0.18180806934833527,0,train
255,0.7665944695472717,0,validation
256,0.163055419921875,0,train
256,0.9005402326583862,0,validation
257,0.14661362767219543,0,train
257,0.8702561855316162,0,validation
258,0.15485745668411255,0,train
258,0.8221137523651123,0,validation
259,0.1488129049539566,0,train
259,0.8516893982887268,0,validation
260,0.14361141622066498,0,train
260,0.8317877054214478,0,validation
261,0.13696180284023285,0,train
261,0.7963264584541321,0,validation
262,0.13459332287311554,0,train
262,0.8194044828414917,0,validation
263,0.1392294317483902,0,train
263,0.8130670189857483,0,validation
264,0.1375972181558609,0,train
264,0.8211142420768738,0,validation
265,0.13448800146579742,0,train
265,0.8234370946884155,0,validation
266,0.14035417139530182,0,train
266,0.8386964201927185,0,validation
267,0.144455686211586,0,train
267,0.843888521194458,0,validation
268,0.14450696110725403,0,train
268,0.8038819432258606,0,validation
269,0.1359439641237259,0,train
269,0.8196174502372742,0,validation
270,0.14459307491779327,0,train
270,0.8027446269989014,0,validation
271,0.14563848078250885,0,train
271,0.7935714721679688,0,validation
272,0.14669565856456757,0,train
272,0.8312580585479736,0,validation
273,0.1417335867881775,0,train
273,0.842546284198761,0,validation
274,0.14269275963306427,0,train
274,0.8168587684631348,0,validation
275,0.1509239226579666,0,train
275,0.8439316153526306,0,validation
276,0.1317862570285797,0,train
276,0.811703622341156,0,validation
277,0.15721286833286285,0,train
277,0.7763243913650513,0,validation
278,0.1473594754934311,0,train
278,0.8567535877227783,0,validation
279,0.15304242074489594,0,train
279,0.7926021814346313,0,validation
280,0.15417271852493286,0,train
280,0.8243213891983032,0,validation
281,0.13413113355636597,0,train
281,0.7881841063499451,0,validation
282,0.13561254739761353,0,train
282,0.7793633937835693,0,validation
283,0.14641836285591125,0,train
283,0.8214790225028992,0,validation
284,0.16077259182929993,0,train
284,0.7731208205223083,0,validation
285,0.1428329348564148,0,train
285,0.8341364860534668,0,validation
286,0.13908503949642181,0,train
286,0.816988468170166,0,validation
287,0.13347375392913818,0,train
287,0.8101953864097595,0,validation
288,0.13410219550132751,0,train
288,0.8362060785293579,0,validation
289,0.13711239397525787,0,train
289,0.7986183762550354,0,validation
290,0.13986283540725708,0,train
290,0.7767755389213562,0,validation
291,0.13692447543144226,0,train
291,0.7858002185821533,0,validation
292,0.14382576942443848,0,train
292,0.8169341087341309,0,validation
293,0.1377781331539154,0,train
293,0.7706292271614075,0,validation
294,0.13338622450828552,0,train
294,0.8140602707862854,0,validation
295,0.1359184980392456,0,train
295,0.8199985027313232,0,validation
296,0.13222084939479828,0,train
296,0.8287107348442078,0,validation
297,0.12957079708576202,0,train
297,0.7922074794769287,0,validation
298,0.13345539569854736,0,train
298,0.7775179743766785,0,validation
299,0.14300189912319183,0,train
299,0.8353451490402222,0,validation
300,0.15270455181598663,0,train
300,0.7678548693656921,0,validation
301,0.13995583355426788,0,train
301,0.8072431683540344,0,validation
302,0.14304891228675842,0,train
302,0.8287256360054016,0,validation
303,0.15251189470291138,0,train
303,0.7673584222793579,0,validation
304,0.1357739418745041,0,train
304,0.8058204650878906,0,validation
305,0.13918133080005646,0,train
305,0.8217359781265259,0,validation
306,0.14278437197208405,0,train
306,0.788747251033783,0,validation
307,0.14033246040344238,0,train
307,0.8221994042396545,0,validation
308,0.13755857944488525,0,train
308,0.8057999014854431,0,validation
309,0.13152216374874115,0,train
309,0.8190544247627258,0,validation
310,0.1355140060186386,0,train
310,0.8082305788993835,0,validation
311,0.12668584287166595,0,train
311,0.8022576570510864,0,validation
312,0.13681943714618683,0,train
312,0.7804914712905884,0,validation
313,0.1474195420742035,0,train
313,0.8138787746429443,0,validation
314,0.14357973635196686,0,train
314,0.7651201486587524,0,validation
315,0.1377316266298294,0,train
315,0.8266958594322205,0,validation
316,0.13380587100982666,0,train
316,0.7881640791893005,0,validation
317,0.1405991166830063,0,train
317,0.8268929123878479,0,validation
318,0.15043088793754578,0,train
318,0.7632005214691162,0,validation
319,0.1425321102142334,0,train
319,0.8445562124252319,0,validation
320,0.13819904625415802,0,train
320,0.8344079256057739,0,validation
321,0.13262267410755157,0,train
321,0.8098139762878418,0,validation
322,0.13439969718456268,0,train
322,0.7928174734115601,0,validation
323,0.13531117141246796,0,train
323,0.8310661911964417,0,validation
324,0.1411665827035904,0,train
324,0.8133480548858643,0,validation
325,0.1326436996459961,0,train
325,0.824225127696991,0,validation
326,0.13345763087272644,0,train
326,0.8312786817550659,0,validation
327,0.1344929337501526,0,train
327,0.8215187191963196,0,validation
328,0.13058671355247498,0,train
328,0.7894378900527954,0,validation
329,0.1436108648777008,0,train
329,0.8209502100944519,0,validation
330,0.153834268450737,0,train
330,0.7633981108665466,0,validation
331,0.14975829422473907,0,train
331,0.8174850940704346,0,validation
332,0.15758691728115082,0,train
332,0.7790809869766235,0,validation
333,0.1610027402639389,0,train
333,0.8566277623176575,0,validation
334,0.15949128568172455,0,train
334,0.7752528786659241,0,validation
335,0.16513656079769135,0,train
335,0.8808242678642273,0,validation
336,0.14880132675170898,0,train
336,0.7773042917251587,0,validation
337,0.1381969004869461,0,train
337,0.8072570562362671,0,validation
338,0.1341528445482254,0,train
338,0.7909703254699707,0,validation
339,0.15434129536151886,0,train
339,0.7517991065979004,0,validation
340,0.1486261934041977,0,train
340,0.8329101204872131,0,validation
341,0.14532534778118134,0,train
341,0.8088167309761047,0,validation
342,0.13845022022724152,0,train
342,0.82047438621521,0,validation
343,0.13005053997039795,0,train
343,0.8078809976577759,0,validation
344,0.14098291099071503,0,train
344,0.7880756258964539,0,validation
345,0.1467132568359375,0,train
345,0.8167235255241394,0,validation
346,0.14727723598480225,0,train
346,0.7645655274391174,0,validation
347,0.13963431119918823,0,train
347,0.8072127103805542,0,validation
348,0.1362752616405487,0,train
348,0.8209255933761597,0,validation
349,0.12778489291667938,0,train
349,0.8194414377212524,0,validation
350,0.12539124488830566,0,train
350,0.8381106853485107,0,validation
351,0.12583772838115692,0,train
351,0.814379096031189,0,validation
352,0.13663096725940704,0,train
352,0.7744662165641785,0,validation
353,0.13162276148796082,0,train
353,0.8264352083206177,0,validation
354,0.12898549437522888,0,train
354,0.7984307408332825,0,validation
355,0.1247793510556221,0,train
355,0.7949333190917969,0,validation
356,0.1409856081008911,0,train
356,0.8338545560836792,0,validation
357,0.13151560723781586,0,train
357,0.7762618064880371,0,validation
358,0.12896667420864105,0,train
358,0.7931872010231018,0,validation
359,0.13184122741222382,0,train
359,0.826964259147644,0,validation
360,0.12927132844924927,0,train
360,0.7963794469833374,0,validation
361,0.12801478803157806,0,train
361,0.8170909881591797,0,validation
362,0.13388897478580475,0,train
362,0.792711079120636,0,validation
363,0.13204599916934967,0,train
363,0.8044039607048035,0,validation
364,0.13363836705684662,0,train
364,0.8189069032669067,0,validation
365,0.14037847518920898,0,train
365,0.7849363088607788,0,validation
366,0.12898673117160797,0,train
366,0.7938767075538635,0,validation
367,0.13275755941867828,0,train
367,0.7992628216743469,0,validation
368,0.1279701590538025,0,train
368,0.8144800066947937,0,validation
369,0.14161908626556396,0,train
369,0.8379152417182922,0,validation
370,0.14350587129592896,0,train
370,0.7925997972488403,0,validation
371,0.13232678174972534,0,train
371,0.8355871438980103,0,validation
372,0.13495762646198273,0,train
372,0.8390596508979797,0,validation
373,0.13232095539569855,0,train
373,0.8218652009963989,0,validation
374,0.13421939313411713,0,train
374,0.8442872762680054,0,validation
375,0.1340254545211792,0,train
375,0.7823415398597717,0,validation
376,0.12884455919265747,0,train
376,0.7848671078681946,0,validation
377,0.12770670652389526,0,train
377,0.8005531430244446,0,validation
378,0.12859134376049042,0,train
378,0.8001051545143127,0,validation
379,0.12752631306648254,0,train
379,0.7959904670715332,0,validation
380,0.1239202544093132,0,train
380,0.7994951605796814,0,validation
381,0.12688595056533813,0,train
381,0.8176950812339783,0,validation
382,0.12837085127830505,0,train
382,0.8091900944709778,0,validation
383,0.12893182039260864,0,train
383,0.8250436186790466,0,validation
384,0.12353000044822693,0,train
384,0.8190723061561584,0,validation
385,0.12725798785686493,0,train
385,0.8214261531829834,0,validation
386,0.1330166459083557,0,train
386,0.8018612265586853,0,validation
387,0.12755732238292694,0,train
387,0.8110725283622742,0,validation
388,0.13959157466888428,0,train
388,0.8176088929176331,0,validation
389,0.1254907101392746,0,train
389,0.8000873327255249,0,validation
390,0.12288784980773926,0,train
390,0.8181777000427246,0,validation
391,0.1346852034330368,0,train
391,0.8358246088027954,0,validation
392,0.13475261628627777,0,train
392,0.8087766170501709,0,validation
393,0.1296045184135437,0,train
393,0.8011991381645203,0,validation
394,0.1307949423789978,0,train
394,0.8050216436386108,0,validation
395,0.1302802413702011,0,train
395,0.8083364367485046,0,validation
396,0.12059640139341354,0,train
396,0.8101418614387512,0,validation
397,0.12356826663017273,0,train
397,0.8069236874580383,0,validation
398,0.1224650889635086,0,train
398,0.8368610143661499,0,validation
399,0.12486497312784195,0,train
399,0.8139001131057739,0,validation
400,0.12642595171928406,0,train
400,0.8062838315963745,0,validation
401,0.12307938933372498,0,train
401,0.8123252391815186,0,validation
402,0.1197362095117569,0,train
402,0.7933905124664307,0,validation
403,0.13704074919223785,0,train
403,0.7724288702011108,0,validation
404,0.1298833191394806,0,train
404,0.8274355530738831,0,validation
405,0.1326228529214859,0,train
405,0.8153730034828186,0,validation
406,0.12798058986663818,0,train
406,0.7719923257827759,0,validation
407,0.12040143460035324,0,train
407,0.7888325452804565,0,validation
408,0.13034744560718536,0,train
408,0.8119081258773804,0,validation
409,0.12669536471366882,0,train
409,0.7957457304000854,0,validation
410,0.12327314168214798,0,train
410,0.804652750492096,0,validation
411,0.13122740387916565,0,train
411,0.7978320717811584,0,validation
412,0.15452274680137634,0,train
412,0.8601613640785217,0,validation
413,0.17368780076503754,0,train
413,0.7479678392410278,0,validation
414,0.15798994898796082,0,train
414,0.8356989026069641,0,validation
415,0.14994873106479645,0,train
415,0.7565294504165649,0,validation
416,0.12842845916748047,0,train
416,0.7888315916061401,0,validation
417,0.1275225281715393,0,train
417,0.8231227993965149,0,validation
418,0.12444447726011276,0,train
418,0.8289204835891724,0,validation
419,0.1294679194688797,0,train
419,0.8019254207611084,0,validation
420,0.12699945271015167,0,train
420,0.8097403049468994,0,validation
421,0.12204862385988235,0,train
421,0.8030533194541931,0,validation
422,0.12140051275491714,0,train
422,0.8124915957450867,0,validation
423,0.12189775705337524,0,train
423,0.8004807233810425,0,validation
424,0.12069936841726303,0,train
424,0.787066638469696,0,validation
425,0.1337236911058426,0,train
425,0.761242687702179,0,validation
426,0.13412752747535706,0,train
426,0.815698504447937,0,validation
427,0.12364687770605087,0,train
427,0.7989704608917236,0,validation
428,0.1295391172170639,0,train
428,0.7948296666145325,0,validation
429,0.135360449552536,0,train
429,0.8522865772247314,0,validation
430,0.14496327936649323,0,train
430,0.7806473970413208,0,validation
431,0.13966220617294312,0,train
431,0.8477358818054199,0,validation
432,0.13180528581142426,0,train
432,0.792181134223938,0,validation
433,0.12892940640449524,0,train
433,0.8204684853553772,0,validation
434,0.12948650121688843,0,train
434,0.805144190788269,0,validation
435,0.12377363443374634,0,train
435,0.8115149140357971,0,validation
436,0.12291906774044037,0,train
436,0.8131764531135559,0,validation
437,0.12239954620599747,0,train
437,0.801496684551239,0,validation
438,0.12113476544618607,0,train
438,0.8273330330848694,0,validation
439,0.12170367687940598,0,train
439,0.8080152869224548,0,validation
440,0.12835988402366638,0,train
440,0.8218314051628113,0,validation
441,0.12669357657432556,0,train
441,0.8022575974464417,0,validation
442,0.1265699416399002,0,train
442,0.8127866387367249,0,validation
443,0.15654698014259338,0,train
443,0.8638851046562195,0,validation
444,0.14672577381134033,0,train
444,0.8178855180740356,0,validation
445,0.13790735602378845,0,train
445,0.8586106896400452,0,validation
446,0.1246018335223198,0,train
446,0.8040611147880554,0,validation
447,0.12295272946357727,0,train
447,0.8094033598899841,0,validation
448,0.12362898886203766,0,train
448,0.7964333295822144,0,validation
449,0.13273945450782776,0,train
449,0.7744460105895996,0,validation
450,0.13434498012065887,0,train
450,0.82473224401474,0,validation
451,0.12573307752609253,0,train
451,0.829783022403717,0,validation
452,0.12621694803237915,0,train
452,0.8100044131278992,0,validation
453,0.12011444568634033,0,train
