epoch,loss,data,set
41,39.0026741027832,0,validation
42,29.878643035888672,0,train
42,39.171871185302734,0,validation
43,29.54656219482422,0,train
43,38.53559112548828,0,validation
44,28.955617904663086,0,train
44,37.6847038269043,0,validation
45,28.830957412719727,0,train
45,37.99734878540039,0,validation
46,28.42129898071289,0,train
46,37.63903045654297,0,validation
47,27.717105865478516,0,train
47,37.23834228515625,0,validation
48,27.134414672851562,0,train
48,36.524147033691406,0,validation
49,27.133338928222656,0,train
49,36.61317825317383,0,validation
50,26.995826721191406,0,train
50,36.62009811401367,0,validation
51,27.025266647338867,0,train
51,36.24039077758789,0,validation
52,26.676664352416992,0,train
52,36.20122146606445,0,validation
53,25.994924545288086,0,train
53,35.763450622558594,0,validation
54,25.440887451171875,0,train
54,35.6241340637207,0,validation
55,25.42227554321289,0,train
55,35.51356887817383,0,validation
56,25.29985237121582,0,train
56,35.34071350097656,0,validation
57,25.038469314575195,0,train
57,35.072792053222656,0,validation
58,24.632352828979492,0,train
58,34.913963317871094,0,validation
59,24.116008758544922,0,train
59,34.91960144042969,0,validation
60,24.311447143554688,0,train
60,34.84798049926758,0,validation
61,23.82155990600586,0,train
61,34.2137451171875,0,validation
62,23.8243408203125,0,train
62,34.249603271484375,0,validation
63,23.220325469970703,0,train
63,34.0999755859375,0,validation
64,23.977529525756836,0,train
64,34.54481506347656,0,validation
65,22.993310928344727,0,train
65,33.92572021484375,0,validation
66,22.845834732055664,0,train
66,33.685855865478516,0,validation
67,22.851613998413086,0,train
67,33.343563079833984,0,validation
68,22.058120727539062,0,train
68,32.74462890625,0,validation
69,21.769128799438477,0,train
69,32.84811019897461,0,validation
70,22.018325805664062,0,train
70,33.305965423583984,0,validation
71,21.82999038696289,0,train
71,32.97968292236328,0,validation
72,21.162248611450195,0,train
72,32.55064010620117,0,validation
73,21.05609893798828,0,train
73,32.543243408203125,0,validation
74,21.102373123168945,0,train
74,31.793306350708008,0,validation
75,20.84935188293457,0,train
75,32.19574737548828,0,validation
76,20.78660011291504,0,train
76,31.969932556152344,0,validation
77,21.80602264404297,0,train
77,32.503143310546875,0,validation
78,20.166584014892578,0,train
78,31.577619552612305,0,validation
79,20.14846420288086,0,train
79,32.024051666259766,0,validation
80,20.225942611694336,0,train
80,31.943979263305664,0,validation
81,19.91813087463379,0,train
81,31.566516876220703,0,validation
82,19.434276580810547,0,train
82,30.648651123046875,0,validation
83,19.524765014648438,0,train
83,31.060293197631836,0,validation
84,20.229684829711914,0,train
84,31.4447078704834,0,validation
85,19.286470413208008,0,train
85,30.60820960998535,0,validation
86,20.53733253479004,0,train
86,31.491451263427734,0,validation
87,19.293853759765625,0,train
87,30.767568588256836,0,validation
88,19.619346618652344,0,train
88,31.204376220703125,0,validation
89,19.649761199951172,0,train
89,31.357969284057617,0,validation
90,18.74835205078125,0,train
90,30.416751861572266,0,validation
91,19.501848220825195,0,train
91,30.657569885253906,0,validation
92,18.625751495361328,0,train
92,30.792707443237305,0,validation
93,18.97025489807129,0,train
93,30.611671447753906,0,validation
94,18.829261779785156,0,train
94,30.411428451538086,0,validation
95,17.843116760253906,0,train
95,29.82223129272461,0,validation
96,17.619295120239258,0,train
96,30.021013259887695,0,validation
97,17.265432357788086,0,train
97,29.4967098236084,0,validation
98,17.80413818359375,0,train
98,29.886962890625,0,validation
99,17.767425537109375,0,train
99,29.603673934936523,0,validation
100,17.427345275878906,0,train
100,29.742517471313477,0,validation
101,17.404340744018555,0,train
101,29.799612045288086,0,validation
102,17.56686782836914,0,train
102,29.971542358398438,0,validation
103,18.119598388671875,0,train
103,30.18411636352539,0,validation
104,17.13536834716797,0,train
104,29.74481201171875,0,validation
105,17.113283157348633,0,train
105,29.609296798706055,0,validation
106,16.578075408935547,0,train
106,29.073152542114258,0,validation
107,17.043365478515625,0,train
107,29.567304611206055,0,validation
108,16.298057556152344,0,train
108,28.889345169067383,0,validation
109,16.657602310180664,0,train
109,29.53667640686035,0,validation
110,17.091976165771484,0,train
110,29.38542938232422,0,validation
